n	x	y	z
671 -2.80078 -0.817924 0.690963
672 -2.79867 -0.824628 0.693901
673 -2.79631 -0.831301 0.696624
674 -2.7937 -0.837935 0.699131
675 -2.79084 -0.844522 0.701419
676 -2.78774 -0.851054 0.703487
677 -2.78439 -0.857523 0.705334
678 -2.7808 -0.863922 0.706959
679 -2.77697 -0.870241 0.708361
680 -2.77291 -0.876474 0.70954
681 -2.76861 -0.882611 0.710495
682 -2.76407 -0.888646 0.711226
683 -2.75932 -0.89457 0.711734
684 -2.75433 -0.900375 0.712017
685 -2.74913 -0.906053 0.712077
686 -2.7437 -0.911597 0.711915
687 -2.73807 -0.916998 0.711531
688 -2.73223 -0.92225 0.710927
689 -2.72618 -0.927343 0.710104
690 -2.71993 -0.932271 0.709064
691 -2.71349 -0.937025 0.707809
692 -2.70686 -0.941598 0.706341
693 -2.70004 -0.945983 0.704662
694 -2.69304 -0.950171 0.702775
695 -2.68587 -0.954156 0.700684
696 -2.67854 -0.95793 0.698392
697 -2.67105 -0.961486 0.695902
698 -2.6634 -0.964818 0.693219
699 -2.6556 -0.967917 0.690346
700 -2.64767 -0.970777 0.687289
701 -2.63961 -0.973391 0.684052
702 -2.63143 -0.975754 0.68064
703 -2.62313 -0.977858 0.67706
704 -2.61472 -0.979698 0.673316
705 -2.60622 -0.981268 0.669416
706 -2.59764 -0.982562 0.665367
