n	x	y	z
389 -3.05135 -0.256614 0.403042
390 -3.05102 -0.257208 0.402562
391 -3.05068 -0.257802 0.40208
392 -3.05034 -0.258394 0.401598
393 -3.05 -0.258985 0.401114
394 -3.04966 -0.259575 0.40063
395 -3.04931 -0.260164 0.400145
396 -3.04897 -0.260752 0.399658
397 -3.04862 -0.261338 0.399171
398 -3.04827 -0.261923 0.398683
399 -3.04791 -0.262508 0.398194
400 -3.04755 -0.26309 0.397703
401 -3.0472 -0.263672 0.397212
402 -3.04684 -0.264253 0.39672
403 -3.04647 -0.264832 0.396227
404 -3.04611 -0.265411 0.395733
405 -3.04574 -0.265988 0.395238
406 -3.04537 -0.266563 0.394742
407 -3.045 -0.267138 0.394245
408 -3.04463 -0.267711 0.393747
409 -3.04425 -0.268284 0.393248
410 -3.04387 -0.268855 0.392748
411 -3.04349 -0.269424 0.392248
412 -3.04311 -0.269993 0.391746
413 -3.04272 -0.27056 0.391243
414 -3.04234 -0.271126 0.39074
415 -3.04195 -0.271691 0.390235
416 -3.04156 -0.272254 0.38973
417 -3.04116 -0.272816 0.389223
418 -3.04077 -0.273377 0.388716
419 -3.04037 -0.273937 0.388208
420 -3.03997 -0.274495 0.387699
421 -3.03957 -0.275052 0.387189
422 -3.03917 -0.275608 0.386678
423 -3.03876 -0.276163 0.386166
424 -3.03835 -0.276716 0.385653
425 -3.03794 -0.277268 0.385139
426 -3.03753 -0.277818 0.384624
427 -3.03712 -0.278367 0.384109
428 -3.0367 -0.278915 0.383592
429 -3.03628 -0.279462 0.383075
430 -3.03586 -0.280007 0.382557
431 -3.03544 -0.280551 0.382037
432 -3.03501 -0.281094 0.381517
433 -3.03459 -0.281635 0.380996
434 -3.03416 -0.282175 0.380474
435 -3.03373 -0.282714 0.379952
436 -3.03329 -0.283251 0.379428
437 -3.03286 -0.283787 0.378903
438 -3.03242 -0.284321 0.378378
439 -3.03198 -0.284854 0.377852
440 -3.03154 -0.285386 0.377324
441 -3.0311 -0.285916 0.376796
442 -3.03065 -0.286445 0.376267
443 -3.0302 -0.286972 0.375737
444 -3.02975 -0.287499 0.375207
445 -3.0293 -0.288023 0.374675
446 -3.02885 -0.288546 0.374143
447 -3.02839 -0.289068 0.373609
448 -3.02793 -0.289589 0.373075
449 -3.02747 -0.290108 0.37254
450 -3.02701 -0.290625 0.372004
451 -3.02655 -0.291142 0.371468
452 -3.02608 -0.291656 0.37093
453 -3.02561 -0.292169 0.370392
454 -3.02514 -0.292681 0.369852
455 -3.02467 -0.293192 0.369312
456 -3.0242 -0.2937 0.368771
457 -3.02372 -0.294208 0.36823
458 -3.02324 -0.294714 0.367687
459 -3.02276 -0.295218 0.367143
460 -3.02228 -0.295721 0.366599
461 -3.0218 -0.296223 0.366054
462 -3.02131 -0.296723 0.365508
463 -3.02082 -0.297221 0.364961
464 -3.02033 -0.297718 0.364414
465 -3.01984 -0.298214 0.363865
466 -3.01935 -0.298708 0.363316
467 -3.01885 -0.2992 0.362766
468 -3.01836 -0.299691 0.362215
469 -3.01786 -0.30018 0.361664
470 -3.01735 -0.300668 0.361111
471 -3.01685 -0.301155 0.360558
472 -3.01635 -0.301639 0.360004
473 -3.01584 -0.302123 0.359449
474 -3.01533 -0.302604 0.358893
475 -3.01482 -0.303085 0.358337
476 -3.0143 -0.303563 0.35778
477 -3.01379 -0.30404 0.357222
478 -3.01327 -0.304516 0.356663
479 -3.01275 -0.304989 0.356103
480 -3.01223 -0.305462 0.355543
481 -3.01171 -0.305932 0.354982
482 -3.01118 -0.306402 0.35442
483 -3.01066 -0.306869 0.353857
484 -3.01013 -0.307335 0.353294
485 -3.0096 -0.307799 0.35273
486 -3.00907 -0.308262 0.352165
487 -3.00853 -0.308723 0.351599
488 -3.008 -0.309183 0.351032
489 -3.00746 -0.30964 0.350465
490 -3.00692 -0.310097 0.349897
491 -3.00638 -0.310551 0.349328
492 -3.00583 -0.311004 0.348759
493 -3.00529 -0.311455 0.348189
494 -3.00474 -0.311905 0.347618
495 -3.00419 -0.312353 0.347046
496 -3.00364 -0.312799 0.346473
497 -3.00309 -0.313244 0.3459
498 -3.00253 -0.313687 0.345326
499 -3.00198 -0.314128 0.344752
500 -3.00142 -0.314568 0.344176
501 -3.00086 -0.315006 0.3436
502 -3.0003 -0.315442 0.343023
503 -2.99973 -0.315877 0.342446
504 -2.99917 -0.31631 0.341867
