n	x	y	z
350 3.06227 0.237481 0.420982
351 3.06202 0.238115 0.420542
352 3.06177 0.238748 0.420101
353 3.06152 0.23938 0.419659
354 3.06127 0.240012 0.419215
355 3.06101 0.240642 0.418771
356 3.06075 0.241271 0.418325
357 3.06049 0.2419 0.417879
358 3.06023 0.242527 0.417431
359 3.05996 0.243153 0.416983
360 3.05969 0.243779 0.416533
361 3.05942 0.244403 0.416082
362 3.05915 0.245027 0.41563
363 3.05888 0.24565 0.415178
364 3.0586 0.246271 0.414724
365 3.05832 0.246892 0.414269
366 3.05804 0.247511 0.413813
367 3.05775 0.24813 0.413356
368 3.05747 0.248747 0.412898
369 3.05718 0.249364 0.412439
370 3.05689 0.249979 0.411978
371 3.0566 0.250594 0.411517
372 3.0563 0.251207 0.411055
373 3.056 0.25182 0.410592
374 3.0557 0.252431 0.410128
375 3.0554 0.253042 0.409662
376 3.0551 0.253651 0.409196
377 3.05479 0.254259 0.408729
378 3.05448 0.254866 0.40826
379 3.05417 0.255472 0.407791
380 3.05386 0.256077 0.407321
381 3.05354 0.256681 0.406849
382 3.05323 0.257284 0.406377
383 3.05291 0.257886 0.405903
384 3.05259 0.258487 0.405429
385 3.05226 0.259086 0.404954
386 3.05193 0.259685 0.404477
387 3.05161 0.260282 0.404
388 3.05127 0.260878 0.403521
389 3.05094 0.261473 0.403042
390 3.05061 0.262067 0.402562
391 3.05027 0.26266 0.40208
392 3.04993 0.263252 0.401598
393 3.04959 0.263842 0.401114
394 3.04924 0.264432 0.40063
395 3.0489 0.26502 0.400145
396 3.04855 0.265607 0.399658
397 3.0482 0.266193 0.399171
398 3.04784 0.266778 0.398683
399 3.04749 0.267361 0.398194
400 3.04713 0.267944 0.397703
401 3.04677 0.268525 0.397212
402 3.04641 0.269105 0.39672
403 3.04605 0.269684 0.396227
404 3.04568 0.270262 0.395733
405 3.04531 0.270838 0.395238
406 3.04494 0.271413 0.394742
407 3.04457 0.271987 0.394245
408 3.0442 0.27256 0.393747
409 3.04382 0.273132 0.393248
410 3.04344 0.273702 0.392748
411 3.04306 0.274271 0.392248
412 3.04267 0.274839 0.391746
413 3.04229 0.275406 0.391243
414 3.0419 0.275971 0.39074
415 3.04151 0.276535 0.390235
416 3.04112 0.277098 0.38973
417 3.04073 0.277659 0.389223
418 3.04033 0.27822 0.388716
419 3.03993 0.278779 0.388208
420 3.03953 0.279336 0.387699
421 3.03913 0.279893 0.387189
422 3.03872 0.280448 0.386678
423 3.03832 0.281002 0.386166
424 3.03791 0.281554 0.385653
425 3.0375 0.282106 0.385139
426 3.03708 0.282656 0.384624
427 3.03667 0.283204 0.384109
428 3.03625 0.283751 0.383592
429 3.03583 0.284297 0.383075
430 3.03541 0.284842 0.382557
431 3.03499 0.285385 0.382037
432 3.03456 0.285927 0.381517
433 3.03413 0.286468 0.380996
434 3.0337 0.287007 0.380474
435 3.03327 0.287545 0.379952
436 3.03284 0.288081 0.379428
437 3.0324 0.288616 0.378903
438 3.03196 0.28915 0.378378
439 3.03152 0.289683 0.377852
440 3.03108 0.290214 0.377324
441 3.03064 0.290743 0.376796
442 3.03019 0.291271 0.376267
443 3.02974 0.291798 0.375737
444 3.02929 0.292323 0.375207
445 3.02884 0.292847 0.374675
446 3.02838 0.29337 0.374143
447 3.02793 0.293891 0.373609
448 3.02747 0.294411 0.373075
449 3.02701 0.294929 0.37254
450 3.02655 0.295446 0.372004
451 3.02608 0.295961 0.371468
452 3.02561 0.296475 0.37093
453 3.02514 0.296988 0.370392
454 3.02467 0.297499 0.369852
455 3.0242 0.298008 0.369312
456 3.02373 0.298517 0.368771
457 3.02325 0.299023 0.36823
458 3.02277 0.299528 0.367687
459 3.02229 0.300032 0.367143
460 3.02181 0.300534 0.366599
461 3.02132 0.301035 0.366054
462 3.02084 0.301534 0.365508
463 3.02035 0.302032 0.364961
464 3.01986 0.302528 0.364414
465 3.01936 0.303023 0.363865
466 3.01887 0.303516 0.363316
467 3.01837 0.304008 0.362766
468 3.01787 0.304498 0.362215
469 3.01737 0.304986 0.361664
470 3.01687 0.305474 0.361111
471 3.01637 0.305959 0.360558
472 3.01586 0.306443 0.360004
473 3.01535 0.306926 0.359449
474 3.01484 0.307406 0.358893
475 3.01433 0.307886 0.358337
476 3.01382 0.308363 0.35778
477 3.0133 0.30884 0.357222
478 3.01278 0.309314 0.356663
479 3.01226 0.309787 0.356103
480 3.01174 0.310259 0.355543
481 3.01122 0.310729 0.354982
482 3.01069 0.311197 0.35442
483 3.01017 0.311664 0.353857
484 3.00964 0.312129 0.353294
485 3.0091 0.312592 0.35273
486 3.00857 0.313054 0.352165
487 3.00804 0.313514 0.351599
488 3.0075 0.313973 0.351032
489 3.00696 0.31443 0.350465
490 3.00642 0.314885 0.349897
491 3.00588 0.315339 0.349328
492 3.00533 0.315791 0.348759
493 3.00479 0.316241 0.348189
494 3.00424 0.31669 0.347618
495 3.00369 0.317137 0.347046
496 3.00314 0.317583 0.346473
497 3.00259 0.318027 0.3459
498 3.00203 0.318469 0.345326
499 3.00147 0.318909 0.344752
500 3.00092 0.319348 0.344176
501 3.00035 0.319785 0.3436
502 2.99979 0.32022 0.343023
503 2.99923 0.320654 0.342446
504 2.99866 0.321086 0.341867
505 2.99809 0.321516 0.341288
506 2.99752 0.321945 0.340709
507 2.99695 0.322372 0.340128
508 2.99638 0.322797 0.339547
509 2.9958 0.323221 0.338966
510 2.99523 0.323642 0.338383
511 2.99465 0.324062 0.3378
512 2.99407 0.324481 0.337216
513 2.99349 0.324897 0.336631
514 2.9929 0.325312 0.336046
515 2.99232 0.325725 0.33546
516 2.99173 0.326136 0.334873
517 2.99114 0.326546 0.334286
518 2.99055 0.326953 0.333698
519 2.98996 0.327359 0.33311
520 2.98936 0.327764 0.33252
521 2.98877 0.328166 0.33193
522 2.98817 0.328567 0.33134
523 2.98757 0.328966 0.330748
524 2.98697 0.329363 0.330156
525 2.98637 0.329758 0.329564
526 2.98576 0.330152 0.32897
527 2.98516 0.330543 0.328376
528 2.98455 0.330933 0.327782
529 2.98394 0.331321 0.327186
530 2.98333 0.331707 0.326591
531 2.98272 0.332092 0.325994
532 2.9821 0.332475 0.325397
533 2.98149 0.332855 0.324799
534 2.98087 0.333234 0.324201
535 2.98025 0.333611 0.323601
536 2.97963 0.333987 0.323002
537 2.97901 0.33436 0.322401
538 2.97838 0.334732 0.321801
539 2.97776 0.335101 0.321199
540 2.97713 0.335469 0.320597
541 2.9765 0.335835 0.319994
542 2.97587 0.336199 0.319391
543 2.97524 0.336562 0.318787
544 2.97461 0.336922 0.318182
545 2.97397 0.337281 0.317577
546 2.97333 0.337637 0.316971
547 2.9727 0.337992 0.316365
548 2.97206 0.338345 0.315758
549 2.97141 0.338696 0.31515
550 2.97077 0.339045 0.314542
