n	x	y	z
396 -2.30049 -4.38007 -1.10931
397 -2.28712 -4.38408 -1.10332
398 -2.27375 -4.38801 -1.09724
399 -2.26037 -4.39187 -1.09109
400 -2.24698 -4.39565 -1.08485
401 -2.23358 -4.39935 -1.07853
402 -2.22018 -4.40298 -1.07213
403 -2.20677 -4.40652 -1.06566
404 -2.19336 -4.40998 -1.0591
405 -2.17994 -4.41337 -1.05246
406 -2.16652 -4.41667 -1.04575
407 -2.15309 -4.41989 -1.03895
408 -2.13966 -4.42302 -1.03208
409 -2.12623 -4.42608 -1.02513
410 -2.11279 -4.42905 -1.0181
411 -2.09935 -4.43194 -1.011
412 -2.08591 -4.43475 -1.00382
413 -2.07246 -4.43747 -0.996562
414 -2.05902 -4.4401 -0.989229
415 -2.04557 -4.44265 -0.98182
416 -2.03212 -4.44511 -0.974336
417 -2.01867 -4.44749 -0.966777
418 -2.00523 -4.44977 -0.959145
419 -1.99178 -4.45197 -0.951438
420 -1.97833 -4.45408 -0.943658
421 -1.96489 -4.45611 -0.935805
422 -1.95144 -4.45804 -0.92788
423 -1.938 -4.45988 -0.919882
424 -1.92456 -4.46163 -0.911813
425 -1.91113 -4.46329 -0.903673
426 -1.89769 -4.46486 -0.895463
427 -1.88427 -4.46634 -0.887182
428 -1.87084 -4.46772 -0.878831
429 -1.85742 -4.46901 -0.870412
430 -1.84401 -4.4702 -0.861924
431 -1.8306 -4.4713 -0.853367
432 -1.8172 -4.47231 -0.844743
433 -1.80381 -4.47322 -0.836052
434 -1.79042 -4.47403 -0.827294
435 -1.77704 -4.47474 -0.818471
436 -1.76367 -4.47536 -0.809581
437 -1.7503 -4.47588 -0.800627
438 -1.73695 -4.4763 -0.791609
439 -1.7236 -4.47663 -0.782526
440 -1.71027 -4.47685 -0.773381
441 -1.69694 -4.47697 -0.764173
442 -1.68363 -4.47699 -0.754902
443 -1.67032 -4.47691 -0.745571
444 -1.65703 -4.47673 -0.736178
445 -1.64375 -4.47644 -0.726725
446 -1.63049 -4.47605 -0.717213
447 -1.61723 -4.47556 -0.707641
448 -1.60399 -4.47496 -0.698012
449 -1.59077 -4.47426 -0.688324
450 -1.57756 -4.47345 -0.678579
451 -1.56436 -4.47254 -0.668778
452 -1.55118 -4.47152 -0.658921
453 -1.53802 -4.47039 -0.649009
454 -1.52487 -4.46916 -0.639043
455 -1.51174 -4.46781 -0.629023
456 -1.49863 -4.46636 -0.618949
457 -1.48554 -4.4648 -0.608824
458 -1.47246 -4.46312 -0.598647
459 -1.45941 -4.46134 -0.588418
460 -1.44637 -4.45945 -0.57814
461 -1.43336 -4.45744 -0.567812
462 -1.42036 -4.45532 -0.557436
463 -1.40739 -4.45309 -0.547011
464 -1.39444 -4.45074 -0.53654
465 -1.38151 -4.44828 -0.526022
466 -1.3686 -4.44571 -0.515458
467 -1.35572 -4.44302 -0.504849
468 -1.34287 -4.44021 -0.494196
469 -1.33003 -4.43729 -0.4835
470 -1.31723 -4.43425 -0.472761
471 -1.30445 -4.4311 -0.461981
472 -1.29169 -4.42782 -0.45116
473 -1.27896 -4.42443 -0.440299
474 -1.26626 -4.42092 -0.429398
475 -1.25359 -4.41729 -0.41846
476 -1.24095 -4.41353 -0.407483
477 -1.22834 -4.40966 -0.396471
478 -1.21576 -4.40567 -0.385422
479 -1.20321 -4.40155 -0.374339
480 -1.19069 -4.39731 -0.363221
481 -1.1782 -4.39295 -0.352071
482 -1.16574 -4.38847 -0.340888
483 -1.15332 -4.38386 -0.329674
484 -1.14093 -4.37912 -0.31843
485 -1.12858 -4.37426 -0.307156
486 -1.11626 -4.36928 -0.295854
487 -1.10398 -4.36417 -0.284525
488 -1.09173 -4.35893 -0.273169
489 -1.07953 -4.35357 -0.261787
490 -1.06736 -4.34807 -0.250381
491 -1.05522 -4.34245 -0.238952
492 -1.04313 -4.33671 -0.227499
493 -1.03108 -4.33083 -0.216026
494 -1.01907 -4.32482 -0.204531
495 -1.0071 -4.31868 -0.193017
496 -0.995172 -4.31241 -0.181485
497 -0.983287 -4.30601 -0.169935
498 -0.971446 -4.29948 -0.158369
499 -0.95965 -4.29282 -0.146787
500 -0.947899 -4.28602 -0.135192
501 -0.936194 -4.2791 -0.123583
502 -0.924536 -4.27203 -0.111962
503 -0.912925 -4.26484 -0.100329
504 -0.901363 -4.25751 -0.0886875
505 -0.889849 -4.25004 -0.0770368
506 -0.878386 -4.24244 -0.0653785
507 -0.866973 -4.23471 -0.0537137
508 -0.855612 -4.22684 -0.0420434
509 -0.844304 -4.21883 -0.030369
510 -0.833048 -4.21069 -0.0186915
511 -0.821847 -4.20241 -0.00701215
512 -0.8107 -4.19399 0.00466794
513 -0.79961 -4.18543 0.0163475
514 -0.788576 -4.17674 0.0280255
515 -0.777599 -4.1679 0.0397006
516 -0.766681 -4.15893 0.0513716
517 -0.755823 -4.14982 0.0630373
518 -0.745025 -4.14057 0.0746964
519 -0.734288 -4.13118 0.0863479
520 -0.723613 -4.12166 0.0979903
521 -0.713002 -4.11199 0.109622
522 -0.702454 -4.10218 0.121243
523 -0.691972 -4.09223 0.132851
524 -0.681555 -4.08213 0.144445
525 -0.671206 -4.0719 0.156024
526 -0.660925 -4.06153 0.167586
527 -0.650713 -4.05101 0.17913
528 -0.640571 -4.04036 0.190655
529 -0.630501 -4.02956 0.20216
530 -0.620503 -4.01862 0.213643
531 -0.610578 -4.00754 0.225103
