n	v_eff	rho
1164 3074.14 3.75809
1165 3064.44 3.75466
1166 3054.64 3.75119
1167 3044.72 3.7477
1168 3034.69 3.74417
1169 3024.55 3.74062
1170 3014.29 3.73704
1171 3003.91 3.73343
1172 2993.42 3.7298
1173 2982.81 3.72613
1174 2972.07 3.72243
1175 2961.22 3.7187
1176 2950.25 3.71495
1177 2939.15 3.71116
1178 2927.93 3.70735
1179 2916.58 3.7035
1180 2905.11 3.69963
1181 2893.51 3.69572
1182 2881.79 3.69179
1183 2869.93 3.68782
1184 2857.95 3.68383
1185 2845.83 3.6798
1186 2833.58 3.67575
1187 2821.19 3.67166
1188 2808.67 3.66754
1189 2796.01 3.66339
1190 2783.22 3.65921
1191 2770.29 3.655
1192 2757.22 3.65076
1193 2744 3.64649
1194 2730.65 3.64219
1195 2717.15 3.63785
1196 2703.51 3.63349
1197 2689.72 3.62909
1198 2675.78 3.62466
1199 2661.7 3.6202
1200 2647.47 3.6157
1201 2633.09 3.61118
1202 2618.55 3.60662
1203 2603.86 3.60203
1204 2589.02 3.5974
1205 2574.03 3.59275
1206 2558.87 3.58806
1207 2543.56 3.58334
1208 2528.09 3.57859
1209 2512.47 3.5738
1210 2496.68 3.56898
1211 2480.72 3.56413
1212 2464.61 3.55924
1213 2448.33 3.55432
1214 2431.88 3.54937
1215 2415.27 3.54439
1216 2398.49 3.53937
1217 2381.55 3.53431
1218 2364.43 3.52922
1219 2347.14 3.5241
1220 2329.68 3.51895
1221 2312.05 3.51376
1222 2294.24 3.50853
1223 2276.26 3.50327
1224 2258.11 3.49798
1225 2239.77 3.49265
1226 2221.27 3.48729
1227 2202.58 3.48189
1228 2183.71 3.47646
1229 2164.67 3.47099
1230 2145.44 3.46549
1231 2126.04 3.45995
1232 2106.45 3.45437
1233 2086.68 3.44876
1234 2066.73 3.44312
1235 2046.6 3.43744
1236 2026.28 3.43172
1237 2005.79 3.42597
1238 1985.1 3.42018
1239 1964.24 3.41436
1240 1943.19 3.4085
1241 1921.96 3.4026
1242 1900.54 3.39666
1243 1878.94 3.39069
1244 1857.16 3.38469
1245 1835.2 3.37865
1246 1813.05 3.37257
1247 1790.73 3.36645
1248 1768.22 3.3603
1249 1745.53 3.35411
1250 1722.67 3.34788
1251 1699.63 3.34161
1252 1676.41 3.33531
1253 1653.02 3.32898
1254 1629.45 3.3226
1255 1605.71 3.31619
1256 1581.81 3.30974
1257 1557.74 3.30325
1258 1533.5 3.29672
1259 1509.1 3.29016
1260 1484.54 3.28356
1261 1459.82 3.27692
1262 1434.95 3.27025
1263 1409.93 3.26354
1264 1384.77 3.25679
1265 1359.46 3.25
1266 1334.01 3.24318
1267 1308.43 3.23631
1268 1282.72 3.22941
1269 1256.89 3.22248
1270 1230.94 3.2155
1271 1204.88 3.20849
1272 1178.71 3.20144
1273 1152.44 3.19436
1274 1126.08 3.18723
1275 1099.63 3.18007
1276 1073.1 3.17287
1277 1046.5 3.16564
1278 1019.85 3.15837
1279 993.138 3.15106
1280 966.385 3.14372
1281 939.601 3.13634
1282 912.794 3.12892
1283 885.976 3.12147
1284 859.16 3.11398
1285 832.356 3.10645
1286 805.579 3.09889
1287 778.842 3.0913
1288 752.158 3.08367
1289 725.544 3.076
1290 699.014 3.0683
1291 672.584 3.06057
1292 646.273 3.0528
1293 620.098 3.045
1294 594.077 3.03716
1295 568.231 3.0293
1296 542.579 3.0214
1297 517.143 3.01346
1298 491.945 3.0055
1299 467.008 2.99751
1300 442.356 2.98948
1301 418.016 2.98143
1302 394.011 2.97334
1303 370.371 2.96523
1304 347.123 2.95709
1305 324.296 2.94892
1306 301.921 2.94072
1307 280.029 2.9325
1308 258.654 2.92425
1309 237.829 2.91598
1310 217.59 2.90768
1311 197.972 2.89936
1312 179.014 2.89102
1313 160.754 2.88265
1314 143.232 2.87427
1315 126.49 2.86586
1316 110.57 2.85744
1317 95.5159 2.849
1318 81.3731 2.84054
1319 68.1877 2.83207
1320 56.0073 2.82359
1321 44.8804 2.81509
1322 34.8571 2.80658
1323 25.9882 2.79806
1324 18.3259 2.78954
1325 11.9231 2.781
1326 6.83394 2.77246
1327 3.11328 2.76392
1328 0.81684 2.75538
1329 0.00103846 2.74683
1330 0.722886 2.73829
1331 3.03988 2.72975
1332 7.00986 2.72122
1333 12.6909 2.7127
1334 20.141 2.70418
1335 29.4182 2.69568
1336 40.58 2.68719
1337 53.6836 2.67872
1338 68.7852 2.67026
1339 85.9401 2.66183
1340 105.202 2.65342
1341 126.624 2.64504
1342 150.256 2.63669
1343 176.146 2.62837
1344 204.34 2.62009
1345 234.881 2.61184
1346 267.809 2.60364
1347 303.158 2.59548
1348 340.961 2.58737
1349 381.244 2.57931
1350 424.029 2.57131
1351 469.332 2.56336
1352 517.164 2.55547
1353 567.528 2.54766
1354 620.421 2.53991
1355 675.831 2.53223
1356 733.74 2.52463
1357 794.119 2.51712
1358 856.932 2.50969
1359 922.131 2.50234
1360 989.661 2.4951
1361 1059.45 2.48795
1362 1131.43 2.4809
1363 1205.5 2.47397
1364 1281.56 2.46714
1365 1359.51 2.46043
1366 1439.2 2.45384
1367 1520.51 2.44738
1368 1603.28 2.44105
1369 1687.35 2.43485
1370 1772.54 2.42879
1371 1858.67 2.42288
1372 1945.53 2.41711
1373 2032.9 2.4115
1374 2120.57 2.40605
1375 2208.3 2.40076
1376 2295.84 2.39564
1377 2382.94 2.3907
1378 2469.33 2.38593
1379 2554.75 2.38134
1380 2638.92 2.37693
1381 2721.56 2.37272
1382 2802.39 2.3687
1383 2881.11 2.36487
1384 2957.45 2.36125
1385 3031.12 2.35784
1386 3101.84 2.35463
1387 3169.33 2.35164
1388 3233.34 2.34886
1389 3293.59 2.34629
1390 3349.84 2.34395
1391 3401.87 2.34184
1392 3449.43 2.33995
1393 3492.34 2.33828
1394 3530.4 2.33685
1395 3563.45 2.33565
1396 3591.34 2.33468
1397 3613.95 2.33394
1398 3631.17 2.33344
1399 3642.93 2.33318
1400 3649.17 2.33315
1401 3649.87 2.33336
1402 3645.02 2.3338
1403 3634.65 2.33447
1404 3618.79 2.33538
1405 3597.53 2.33653
1406 3570.96 2.3379
1407 3539.2 2.33951
1408 3502.38 2.34134
1409 3460.68 2.3434
1410 3414.27 2.34568
1411 3363.35 2.34819
1412 3308.14 2.35092
1413 3248.87 2.35386
1414 3185.78 2.35701
1415 3119.14 2.36037
1416 3049.21 2.36394
1417 2976.25 2.36772
1418 2900.56 2.37169
1419 2822.41 2.37585
1420 2742.09 2.38021
1421 2659.88 2.38475
1422 2576.07 2.38948
1423 2490.94 2.39438
1424 2404.76 2.39946
1425 2317.81 2.40471
1426 2230.36 2.41012
1427 2142.66 2.41569
1428 2054.95 2.42141
1429 1967.48 2.42729
1430 1880.47 2.43331
1431 1794.14 2.43947
1432 1708.7 2.44577
1433 1624.33 2.4522
1434 1541.21 2.45876
1435 1459.52 2.46544
1436 1379.41 2.47224
1437 1301.01 2.47915
1438 1224.46 2.48617
1439 1149.88 2.49329
1440 1077.37 2.50051
1441 1007.02 2.50783
1442 938.912 2.51524
1443 873.12 2.52273
1444 809.702 2.53031
1445 748.706 2.53797
1446 690.173 2.5457
1447 634.132 2.5535
1448 580.604 2.56137
1449 529.603 2.5693
1450 481.133 2.57729
1451 435.194 2.58534
1452 391.777 2.59343
1453 350.866 2.60158
1454 312.441 2.60977
1455 276.477 2.61801
1456 242.943 2.62628
1457 211.805 2.63459
1458 183.024 2.64294
1459 156.558 2.65131
1460 132.362 2.65971
1461 110.389 2.66814
1462 90.5879 2.67659
1463 72.9077 2.68505
1464 57.2944 2.69354
1465 43.6932 2.70204
1466 32.0479 2.71055
1467 22.3018 2.71907
1468 14.3972 2.72761
1469 8.27638 2.73614
1470 3.8812 2.74468
1471 1.1536 2.75323
1472 0.0356717 2.76177
1473 0.469828 2.77031
1474 2.39892 2.77885
1475 5.76637 2.78739
1476 10.5163 2.79592
1477 16.5935 2.80444
1478 23.9439 2.81295
1479 32.514 2.82145
1480 42.2516 2.82994
1481 53.1054 2.83841
1482 65.0253 2.84687
1483 77.9623 2.85532
1484 91.8685 2.86374
1485 106.697 2.87215
1486 122.404 2.88054
1487 138.943 2.88891
1488 156.272 2.89726
1489 174.35 2.90559
1490 193.137 2.91389
1491 212.592 2.92217
1492 232.678 2.93043
1493 253.359 2.93865
1494 274.599 2.94686
1495 296.364 2.95503
1496 318.62 2.96318
1497 341.336 2.9713
1498 364.481 2.9794
1499 388.026 2.98746
1500 411.941 2.99549
1501 436.199 3.00349
1502 460.775 3.01146
1503 485.642 3.0194
1504 510.777 3.02731
1505 536.155 3.03519
1506 561.755 3.04303
1507 587.554 3.05084
1508 613.533 3.05861
1509 639.671 3.06636
1510 665.95 3.07407
1511 692.351 3.08174
1512 718.857 3.08938
1513 745.452 3.09698
1514 772.12 3.10455
1515 798.845 3.11209
1516 825.613 3.11958
1517 852.411 3.12705
1518 879.226 3.13447
1519 906.044 3.14186
1520 932.855 3.14922
1521 959.646 3.15653
1522 986.407 3.16381
1523 1013.13 3.17106
1524 1039.8 3.17826
1525 1066.41 3.18543
1526 1092.96 3.19257
1527 1119.43 3.19966
1528 1145.81 3.20672
1529 1172.1 3.21374
1530 1198.3 3.22073
1531 1224.39 3.22767
1532 1250.37 3.23458
1533 1276.23 3.24145
1534 1301.97 3.24829
1535 1327.59 3.25508
1536 1353.07 3.26184
1537 1378.41 3.26856
1538 1403.61 3.27525
1539 1428.67 3.28189
1540 1453.58 3.2885
1541 1478.33 3.29508
1542 1502.93 3.30161
1543 1527.37 3.30811
1544 1551.65 3.31457
1545 1575.77 3.32099
1546 1599.71 3.32737
1547 1623.49 3.33372
1548 1647.1 3.34003
1549 1670.54 3.34631
1550 1693.8 3.35254
1551 1716.89 3.35874
1552 1739.8 3.3649
1553 1762.53 3.37103
1554 1785.08 3.37712
1555 1807.45 3.38317
1556 1829.64 3.38919
1557 1851.65 3.39517
1558 1873.48 3.40111
1559 1895.12 3.40701
1560 1916.58 3.41288
1561 1937.86 3.41872
1562 1958.96 3.42452
1563 1979.87 3.43028
1564 2000.6 3.436
1565 2021.14 3.44169
1566 2041.5 3.44735
1567 2061.68 3.45297
1568 2081.68 3.45855
1569 2101.49 3.4641
1570 2121.12 3.46961
1571 2140.58 3.47508
1572 2159.85 3.48053
1573 2178.94 3.48593
1574 2197.85 3.4913
1575 2216.58 3.49664
1576 2235.13 3.50194
1577 2253.51 3.50721
1578 2271.71 3.51244
1579 2289.73 3.51764
1580 2307.58 3.52281
1581 2325.26 3.52794
1582 2342.76 3.53303
1583 2360.09 3.5381
1584 2377.25 3.54312
1585 2394.24 3.54812
1586 2411.07 3.55308
1587 2427.72 3.55801
1588 2444.21 3.5629
1589 2460.53 3.56776
1590 2476.68 3.57259
1591 2492.68 3.57739
1592 2508.51 3.58215
1593 2524.18 3.58688
1594 2539.68 3.59157
1595 2555.03 3.59624
1596 2570.23 3.60087
1597 2585.26 3.60547
1598 2600.14 3.61003
1599 2614.87 3.61457
1600 2629.44 3.61907
1601 2643.86 3.62354
1602 2658.13 3.62798
1603 2672.25 3.63238
1604 2686.23 3.63676
1605 2700.05 3.6411
1606 2713.73 3.64541
1607 2727.27 3.64969
1608 2740.66 3.65394
1609 2753.9 3.65816
1610 2767.01 3.66235
1611 2779.98 3.6665
1612 2792.81 3.67063
1613 2805.5 3.67472
1614 2818.05 3.67878
1615 2830.47 3.68282
1616 2842.76 3.68682
1617 2854.91 3.69079
1618 2866.93 3.69474
1619 2878.82 3.69865
1620 2890.58 3.70253
1621 2902.21 3.70638
1622 2913.71 3.71021
1623 2925.09 3.714
1624 2936.34 3.71776
1625 2947.47 3.7215
1626 2958.47 3.7252
1627 2969.35 3.72888
1628 2980.12 3.73252
1629 2990.76 3.73614
1630 3001.28 3.73972
1631 3011.69 3.74328
1632 3021.98 3.74681
1633 3032.15 3.75031
1634 3042.21 3.75379
1635 3052.15 3.75723
1636 3061.99 3.76065
1637 3071.71 3.76403
1638 3081.32 3.76739
1639 3090.82 3.77072
1640 3100.21 3.77402
1641 3109.5 3.7773
1642 3118.68 3.78054
1643 3127.75 3.78376
1644 3136.72 3.78695
1645 3145.58 3.79011
1646 3154.34 3.79325
1647 3163 3.79636
1648 3171.55 3.79944
1649 3180.01 3.80249
1650 3188.37 3.80551
1651 3196.63 3.80851
1652 3204.79 3.81148
1653 3212.85 3.81442
1654 3220.82 3.81734
1655 3228.69 3.82023
1656 3236.47 3.82309
1657 3244.15 3.82593
1658 3251.75 3.82874
1659 3259.25 3.83152
1660 3266.65 3.83428
1661 3273.97 3.837
1662 3281.2 3.83971
1663 3288.34 3.84238
1664 3295.39 3.84503
1665 3302.35 3.84766
1666 3309.23 3.85026
1667 3316.02 3.85283
1668 3322.72 3.85537
1669 3329.34 3.85789
1670 3335.88 3.86039
1671 3342.33 3.86285
1672 3348.7 3.8653
1673 3354.99 3.86771
1674 3361.2 3.8701
1675 3367.32 3.87247
1676 3373.37 3.87481
1677 3379.34 3.87712
1678 3385.22 3.87941
1679 3391.03 3.88167
1680 3396.77 3.88391
1681 3402.42 3.88612
1682 3408 3.88831
1683 3413.5 3.89047
1684 3418.93 3.89261
1685 3424.28 3.89472
1686 3429.56 3.89681
1687 3434.77 3.89887
1688 3439.9 3.90091
1689 3444.96 3.90292
1690 3449.95 3.90491
1691 3454.86 3.90687
1692 3459.71 3.90881
1693 3464.48 3.91073
1694 3469.19 3.91262
1695 3473.82 3.91448
1696 3478.39 3.91632
1697 3482.89 3.91814
1698 3487.32 3.91993
1699 3491.68 3.9217
1700 3495.97 3.92344
1701 3500.2 3.92516
1702 3504.36 3.92686
1703 3508.46 3.92853
1704 3512.49 3.93017
1705 3516.45 3.93179
1706 3520.35 3.93339
1707 3524.19 3.93497
1708 3527.96 3.93652
1709 3531.67 3.93805
1710 3535.31 3.93955
1711 3538.9 3.94103
1712 3542.42 3.94248
1713 3545.88 3.94391
1714 3549.27 3.94532
1715 3552.61 3.94671
1716 3555.88 3.94807
1717 3559.1 3.9494
1718 3562.25 3.95072
1719 3565.34 3.95201
1720 3568.38 3.95327
1721 3571.35 3.95451
1722 3574.27 3.95573
1723 3577.12 3.95693
1724 3579.92 3.9581
1725 3582.66 3.95925
1726 3585.34 3.96038
1727 3587.97 3.96148
1728 3590.54 3.96256
1729 3593.04 3.96361
1730 3595.5 3.96465
1731 3597.89 3.96566
1732 3600.23 3.96664
1733 3602.52 3.96761
1734 3604.75 3.96855
1735 3606.92 3.96946
1736 3609.03 3.97036
1737 3611.1 3.97123
1738 3613.1 3.97208
1739 3615.05 3.9729
1740 3616.95 3.9737
1741 3618.79 3.97448
1742 3620.58 3.97524
1743 3622.31 3.97597
1744 3623.99 3.97668
1745 3625.62 3.97737
1746 3627.19 3.97803
1747 3628.71 3.97867
1748 3630.18 3.97929
1749 3631.59 3.97989
1750 3632.95 3.98046
1751 3634.26 3.98101
1752 3635.51 3.98154
1753 3636.71 3.98204
1754 3637.86 3.98253
1755 3638.96 3.98299
1756 3640 3.98342
1757 3640.99 3.98384
1758 3641.93 3.98423
1759 3642.82 3.9846
1760 3643.66 3.98494
1761 3644.44 3.98526
1762 3645.17 3.98556
1763 3645.86 3.98584
1764 3646.48 3.9861
1765 3647.06 3.98633
1766 3647.59 3.98654
1767 3648.06 3.98673
1768 3648.49 3.98689
1769 3648.86 3.98703
1770 3649.18 3.98715
1771 3649.45 3.98725
1772 3649.67 3.98732
1773 3649.84 3.98737
1774 3649.95 3.9874
1775 3650.02 3.98741
1776 3650.03 3.98739
1777 3649.99 3.98735
1778 3649.9 3.98729
1779 3649.76 3.98721
1780 3649.57 3.9871
1781 3649.33 3.98697
1782 3649.04 3.98682
1783 3648.69 3.98664
1784 3648.3 3.98644
1785 3647.85 3.98622
1786 3647.35 3.98598
1787 3646.8 3.98572
1788 3646.2 3.98543
1789 3645.54 3.98512
1790 3644.84 3.98478
1791 3644.08 3.98443
1792 3643.27 3.98405
1793 3642.41 3.98365
1794 3641.5 3.98322
1795 3640.54 3.98277
1796 3639.52 3.9823
1797 3638.45 3.98181
1798 3637.33 3.9813
1799 3636.16 3.98076
1800 3634.93 3.9802
1801 3633.65 3.97961
1802 3632.32 3.97901
1803 3630.94 3.97838
1804 3629.5 3.97773
1805 3628.01 3.97705
1806 3626.47 3.97635
1807 3624.87 3.97563
1808 3623.22 3.97489
1809 3621.51 3.97412
1810 3619.75 3.97333
1811 3617.94 3.97252
1812 3616.07 3.97168
1813 3614.15 3.97082
1814 3612.17 3.96994
1815 3610.14 3.96904
1816 3608.05 3.96811
1817 3605.91 3.96716
1818 3603.71 3.96619
1819 3601.46 3.96519
1820 3599.15 3.96417
1821 3596.78 3.96312
1822 3594.36 3.96206
1823 3591.88 3.96097
1824 3589.34 3.95985
1825 3586.75 3.95872
1826 3584.1 3.95756
1827 3581.39 3.95637
1828 3578.62 3.95517
1829 3575.8 3.95394
1830 3572.91 3.95268
1831 3569.97 3.95141
1832 3566.97 3.95011
1833 3563.91 3.94878
1834 3560.79 3.94743
1835 3557.6 3.94606
1836 3554.36 3.94467
1837 3551.06 3.94325
1838 3547.69 3.94181
1839 3544.27 3.94034
1840 3540.78 3.93885
1841 3537.23 3.93734
1842 3533.62 3.9358
1843 3529.95 3.93424
1844 3526.21 3.93265
1845 3522.41 3.93104
1846 3518.54 3.92941
1847 3514.61 3.92775
1848 3510.61 3.92607
1849 3506.55 3.92436
1850 3502.43 3.92263
1851 3498.23 3.92088
1852 3493.98 3.9191
1853 3489.65 3.91729
1854 3485.26 3.91547
1855 3480.8 3.91361
1856 3476.27 3.91174
1857 3471.67 3.90984
1858 3467 3.90791
1859 3462.26 3.90596
1860 3457.46 3.90399
1861 3452.58 3.90199
1862 3447.63 3.89996
1863 3442.61 3.89791
1864 3437.51 3.89584
1865 3432.35 3.89374
1866 3427.11 3.89162
1867 3421.79 3.88947
1868 3416.41 3.88729
1869 3410.94 3.88509
1870 3405.41 3.88287
1871 3399.79 3.88062
1872 3394.1 3.87834
1873 3388.33 3.87604
1874 3382.49 3.87372
1875 3376.56 3.87137
1876 3370.56 3.86899
1877 3364.47 3.86659
1878 3358.31 3.86416
1879 3352.07 3.8617
1880 3345.74 3.85922
1881 3339.33 3.85672
1882 3332.84 3.85419
1883 3326.26 3.85163
1884 3319.6 3.84905
1885 3312.86 3.84644
1886 3306.03 3.8438
1887 3299.11 3.84114
1888 3292.11 3.83845
1889 3285.02 3.83573
1890 3277.84 3.83299
1891 3270.57 3.83022
1892 3263.21 3.82743
1893 3255.76 3.82461
1894 3248.21 3.82176
1895 3240.58 3.81888
1896 3232.85 3.81598
1897 3225.03 3.81305
1898 3217.11 3.8101
1899 3209.1 3.80711
1900 3200.99 3.8041
1901 3192.78 3.80107
1902 3184.48 3.798
1903 3176.08 3.79491
1904 3167.57 3.79179
1905 3158.97 3.78864
1906 3150.26 3.78547
1907 3141.45 3.78226
1908 3132.54 3.77903
1909 3123.53 3.77577
1910 3114.4 3.77249
1911 3105.18 3.76917
1912 3095.84 3.76583
1913 3086.4 3.76245
1914 3076.85 3.75905
1915 3067.18 3.75563
1916 3057.41 3.75217
1917 3047.53 3.74868
1918 3037.53 3.74517
1919 3027.42 3.74163
1920 3017.19 3.73805
1921 3006.84 3.73445
1922 2996.38 3.73082
1923 2985.8 3.72716
1924 2975.11 3.72347
1925 2964.29 3.71976
1926 2953.35 3.71601
1927 2942.29 3.71223
1928 2931.1 3.70843
1929 2919.79 3.70459
1930 2908.36 3.70072
1931 2896.79 3.69683
1932 2885.1 3.6929
1933 2873.28 3.68894
1934 2861.33 3.68496
1935 2849.25 3.68094
1936 2837.04 3.67689
1937 2824.69 3.67281
1938 2812.21 3.6687
1939 2799.59 3.66457
1940 2786.84 3.66039
1941 2773.94 3.65619
1942 2760.91 3.65196
1943 2747.74 3.6477
1944 2734.42 3.6434
1945 2720.97 3.63908
1946 2707.36 3.63472
1947 2693.62 3.63033
1948 2679.72 3.62591
1949 2665.68 3.62145
1950 2651.49 3.61697
1951 2637.15 3.61245
1952 2622.66 3.6079
1953 2608.01 3.60332
1954 2593.22 3.59871
1955 2578.26 3.59406
1956 2563.16 3.58938
1957 2547.89 3.58467
1958 2532.47 3.57993
1959 2516.88 3.57515
1960 2501.14 3.57034
1961 2485.23 3.5655
1962 2469.16 3.56062
1963 2452.93 3.55571
1964 2436.53 3.55077
1965 2419.97 3.54579
1966 2403.24 3.54078
1967 2386.34 3.53574
1968 2369.27 3.53066
1969 2352.03 3.52555
1970 2334.61 3.5204
1971 2317.03 3.51522
1972 2299.27 3.51001
1973 2281.34 3.50476
1974 2263.24 3.49947
1975 2244.95 3.49415
1976 2226.49 3.4888
1977 2207.86 3.48341
1978 2189.04 3.47799
1979 2170.05 3.47253
1980 2150.87 3.46704
1981 2131.52 3.46151
1982 2111.98 3.45595
1983 2092.27 3.45035
1984 2072.37 3.44471
1985 2052.29 3.43904
1986 2032.02 3.43333
1987 2011.57 3.42759
1988 1990.94 3.42181
1989 1970.13 3.416
1990 1949.13 3.41015
1991 1927.95 3.40426
1992 1906.59 3.39834
1993 1885.04 3.39238
1994 1863.31 3.38638
1995 1841.4 3.38035
1996 1819.31 3.37428
1997 1797.03 3.36818
1998 1774.57 3.36203
1999 1751.94 3.35585
2000 1729.12 3.34964
2001 1706.13 3.34338
2002 1682.96 3.33709
2003 1659.62 3.33076
2004 1636.1 3.3244
2005 1612.41 3.318
2006 1588.56 3.31156
2007 1564.53 3.30508
2008 1540.34 3.29856
2009 1515.98 3.29201
2010 1491.47 3.28542
2011 1466.8 3.2788
2012 1441.97 3.27213
2013 1416.99 3.26543
2014 1391.87 3.25869
2015 1366.6 3.25192
2016 1341.19 3.2451
2017 1315.65 3.23825
2018 1289.97 3.23136
2019 1264.18 3.22443
2020 1238.26 3.21747
2021 1212.23 3.21047
2022 1186.09 3.20343
2023 1159.84 3.19635
2024 1133.51 3.18924
2025 1107.08 3.18209
2026 1080.58 3.1749
2027 1054 3.16768
2028 1027.36 3.16042
2029 1000.66 3.15312
2030 973.921 3.14579
2031 947.144 3.13842
2032 920.342 3.13101
2033 893.527 3.12357
2034 866.709 3.11609
2035 839.9 3.10857
2036 813.114 3.10102
2037 786.364 3.09344
2038 759.664 3.08582
2039 733.029 3.07816
2040 706.473 3.07047
2041 680.014 3.06275
2042 653.668 3.05499
2043 627.452 3.0472
2044 601.386 3.03937
2045 575.489 3.03151
2046 549.78 3.02362
2047 524.281 3.0157
2048 499.013 3.00775
2049 474.001 2.99976
2050 449.266 2.99175
2051 424.836 2.9837
2052 400.734 2.97562
2053 376.988 2.96752
2054 353.627 2.95938
2055 330.678 2.95122
2056 308.173 2.94303
2057 286.142 2.93482
2058 264.618 2.92658
2059 243.635 2.91831
2060 223.227 2.91002
2061 203.43 2.9017
2062 184.282 2.89337
2063 165.822 2.88501
2064 148.088 2.87663
2065 131.122 2.86823
2066 114.966 2.85981
2067 99.664 2.85138
2068 85.26 2.84293
2069 71.8003 2.83446
2070 59.3321 2.82598
2071 47.9036 2.81748
2072 37.5645 2.80898
2073 28.3654 2.80046
2074 20.358 2.79194
2075 13.5952 2.78341
2076 8.1307 2.77487
2077 4.01916 2.76633
2078 1.31607 2.75778
2079 0.0776767 2.74924
2080 0.360823 2.7407
2081 2.22289 2.73216
2082 5.72162 2.72362
2083 10.915 2.7151
2084 17.8612 2.70658
2085 26.6182 2.69807
2086 37.2436 2.68958
2087 49.7948 2.6811
2088 64.3283 2.67264
2089 80.8995 2.6642
2090 99.563 2.65579
2091 120.372 2.6474
2092 143.376 2.63904
2093 168.626 2.63071
2094 196.167 2.62242
2095 226.043 2.61416
2096 258.295 2.60594
2097 292.959 2.59777
2098 330.068 2.58965
2099 369.65 2.58157
2100 411.729 2.57355
2101 456.322 2.56559
2102 503.442 2.55769
2103 553.093 2.54985
2104 605.275 2.54208
2105 659.978 2.53439
2106 717.185 2.52676
2107 776.872 2.51922
2108 839.004 2.51177
2109 903.537 2.5044
2110 970.417 2.49713
2111 1039.58 2.48995
2112 1110.95 2.48288
2113 1184.44 2.47591
2114 1259.95 2.46905
2115 1337.38 2.46231
2116 1416.59 2.45568
2117 1497.46 2.44918
2118 1579.84 2.44281
2119 1663.56 2.43658
2120 1748.46 2.43048
2121 1834.34 2.42453
2122 1921.01 2.41872
2123 2008.26 2.41307
2124 2095.87 2.40757
2125 2183.61 2.40224
2126 2271.23 2.39707
2127 2358.48 2.39207
2128 2445.1 2.38725
2129 2530.82 2.38261
2130 2615.37 2.37815
2131 2698.47 2.37388
2132 2779.83 2.36981
2133 2859.18 2.36593
2134 2936.21 2.36225
2135 3010.66 2.35878
2136 3082.24 2.35551
2137 3150.67 2.35246
2138 3215.69 2.34962
2139 3277.02 2.34699
2140 3334.43 2.34459
2141 3387.66 2.34241
2142 3436.5 2.34046
2143 3480.74 2.33873
2144 3520.19 2.33723
2145 3554.66 2.33596
2146 3584.02 2.33493
2147 3608.12 2.33413
2148 3626.87 2.33356
2149 3640.18 2.33323
2150 3647.98 2.33313
2151 3650.24 2.33327
2152 3646.95 2.33365
2153 3638.13 2.33426
2154 3623.81 2.3351
2155 3604.06 2.33618
2156 3578.97 2.33749
2157 3548.66 2.33903
2158 3513.25 2.3408
2159 3472.9 2.3428
2160 3427.8 2.34502
2161 3378.13 2.34746
2162 3324.1 2.35013
2163 3265.95 2.35301
2164 3203.91 2.3561
2165 3138.25 2.35941
2166 3069.21 2.36292
2167 2997.08 2.36663
2168 2922.13 2.37055
2169 2844.64 2.37466
2170 2764.9 2.37896
2171 2683.2 2.38346
2172 2599.81 2.38813
2173 2515.02 2.39298
2174 2429.11 2.39801
2175 2342.35 2.40321
2176 2255.02 2.40858
2177 2167.36 2.4141
2178 2079.63 2.41978
2179 1992.07 2.42562
2180 1904.91 2.4316
2181 1818.37 2.43772
2182 1732.65 2.44398
2183 1647.96 2.45038
2184 1564.48 2.4569
2185 1482.37 2.46355
2186 1401.79 2.47031
2187 1322.9 2.47719
2188 1245.82 2.48418
2189 1170.67 2.49127
2190 1097.57 2.49847
2191 1026.6 2.50576
2192 957.855 2.51314
2193 891.405 2.52062
2194 827.313 2.52817
2195 765.631 2.5358
2196 706.401 2.54352
2197 649.656 2.5513
2198 595.419 2.55915
2199 543.705 2.56706
2200 494.523 2.57503
2201 447.872 2.58307
2202 403.746 2.59115
2203 362.131 2.59928
2204 323.009 2.60746
2205 286.355 2.61569
2206 252.14 2.62395
2207 220.331 2.63225
2208 190.891 2.64059
2209 163.777 2.64895
2210 138.947 2.65734
2211 116.353 2.66576
2212 95.9458 2.67421
2213 77.6739 2.68267
2214 61.4842 2.69115
2215 47.3222 2.69965
2216 35.132 2.70815
2217 24.8569 2.71667
2218 16.4397 2.7252
