n	v_eff	rho
1224 138.267 2.65189
1225 130.761 2.65463
1226 123.42 2.65738
1227 116.253 2.66017
1228 109.264 2.66297
1229 102.461 2.66581
1230 95.8488 2.66866
1231 89.4328 2.67154
1232 83.2179 2.67443
1233 77.2088 2.67735
1234 71.4094 2.68029
1235 65.8238 2.68325
1236 60.4553 2.68622
1237 55.3069 2.68921
1238 50.3815 2.69222
1239 45.6814 2.69524
1240 41.2088 2.69828
1241 36.9652 2.70132
1242 32.9522 2.70439
1243 29.1709 2.70746
1244 25.622 2.71055
1245 22.3061 2.71364
1246 19.2234 2.71675
1247 16.3738 2.71986
1248 13.757 2.72299
1249 11.3724 2.72612
1250 9.21913 2.72925
1251 7.29621 2.73239
1252 5.60229 2.73554
1253 4.13585 2.73869
1254 2.89515 2.74185
1255 1.87826 2.745
1256 1.08305 2.74816
1257 0.507201 2.75133
1258 0.14824 2.75449
1259 0.00351352 2.75765
1260 0.0702194 2.76081
1261 0.345408 2.76397
1262 0.825991 2.76713
1263 1.50875 2.77029
1264 2.39036 2.77344
1265 3.46736 2.77659
1266 4.7362 2.77973
1267 6.19323 2.78288
1268 7.83472 2.78601
1269 9.65684 2.78914
1270 11.6557 2.79226
1271 13.8274 2.79537
1272 16.1678 2.79848
1273 18.6729 2.80158
1274 21.3385 2.80467
1275 24.1606 2.80775
1276 27.1348 2.81082
1277 30.2571 2.81388
1278 33.523 2.81693
1279 36.9284 2.81997
1280 40.469 2.82299
1281 44.1405 2.826
1282 47.9385 2.82901
1283 51.8588 2.83199
1284 55.897 2.83497
1285 60.0489 2.83792
1286 64.3103 2.84087
1287 68.6768 2.8438
1288 73.1442 2.84671
1289 77.7082 2.84961
1290 82.3648 2.85249
1291 87.1096 2.85536
1292 91.9386 2.85821
1293 96.8477 2.86104
1294 101.833 2.86385
1295 106.89 2.86665
1296 112.015 2.86942
1297 117.204 2.87218
1298 122.453 2.87492
1299 127.758 2.87764
1300 133.115 2.88033
1301 138.522 2.88301
1302 143.973 2.88567
1303 149.465 2.88831
1304 154.995 2.89093
1305 160.558 2.89352
1306 166.153 2.89609
1307 171.774 2.89864
1308 177.419 2.90117
1309 183.084 2.90368
1310 188.766 2.90616
1311 194.461 2.90862
1312 200.167 2.91106
1313 205.88 2.91347
1314 211.598 2.91586
1315 217.316 2.91823
1316 223.033 2.92057
1317 228.745 2.92289
1318 234.449 2.92518
1319 240.143 2.92745
1320 245.824 2.92969
1321 251.489 2.93191
1322 257.135 2.9341
1323 262.76 2.93626
1324 268.362 2.9384
1325 273.937 2.94052
1326 279.483 2.9426
1327 284.999 2.94466
1328 290.481 2.9467
1329 295.928 2.9487
1330 301.337 2.95068
1331 306.705 2.95264
1332 312.032 2.95456
1333 317.314 2.95646
1334 322.551 2.95833
1335 327.738 2.96017
1336 332.876 2.96198
1337 337.962 2.96377
1338 342.994 2.96553
1339 347.97 2.96726
1340 352.888 2.96896
1341 357.748 2.97063
1342 362.546 2.97228
1343 367.282 2.97389
1344 371.955 2.97548
1345 376.561 2.97703
1346 381.101 2.97856
1347 385.572 2.98006
1348 389.973 2.98153
1349 394.303 2.98297
1350 398.561 2.98438
1351 402.744 2.98576
1352 406.853 2.98711
1353 410.885 2.98843
1354 414.839 2.98972
1355 418.715 2.99098
1356 422.511 2.99221
1357 426.226 2.9934
1358 429.86 2.99457
1359 433.41 2.99571
1360 436.877 2.99682
1361 440.258 2.9979
1362 443.554 2.99895
1363 446.763 2.99996
1364 449.885 3.00095
1365 452.919 3.0019
1366 455.863 3.00283
1367 458.718 3.00372
1368 461.482 3.00458
1369 464.154 3.00541
1370 466.735 3.00621
1371 469.224 3.00698
1372 471.619 3.00772
1373 473.92 3.00843
1374 476.127 3.0091
1375 478.239 3.00975
1376 480.256 3.01036
1377 482.177 3.01094
1378 484.001 3.01149
1379 485.729 3.01201
1380 487.36 3.0125
1381 488.893 3.01295
1382 490.328 3.01338
1383 491.665 3.01377
1384 492.904 3.01413
1385 494.044 3.01446
1386 495.084 3.01476
1387 496.025 3.01502
1388 496.867 3.01526
1389 497.609 3.01546
1390 498.251 3.01563
1391 498.794 3.01577
1392 499.236 3.01588
1393 499.577 3.01596
1394 499.819 3.016
1395 499.96 3.01601
1396 500 3.01599
1397 499.94 3.01594
1398 499.78 3.01586
1399 499.52 3.01575
1400 499.159 3.0156
1401 498.697 3.01542
1402 498.136 3.01522
1403 497.475 3.01497
1404 496.714 3.0147
1405 495.853 3.0144
1406 494.892 3.01406
1407 493.833 3.0137
1408 492.674 3.0133
1409 491.417 3.01287
1410 490.061 3.01241
1411 488.607 3.01191
1412 487.055 3.01139
1413 485.405 3.01083
1414 483.659 3.01024
1415 481.816 3.00963
1416 479.877 3.00898
1417 477.841 3.00829
1418 475.711 3.00758
1419 473.486 3.00684
1420 471.167 3.00606
1421 468.754 3.00526
1422 466.248 3.00442
1423 463.649 3.00355
1424 460.959 3.00265
1425 458.177 3.00172
1426 455.305 3.00076
1427 452.344 2.99977
1428 449.293 2.99875
1429 446.155 2.99769
1430 442.929 2.99661
1431 439.616 2.9955
1432 436.218 2.99435
1433 432.736 2.99318
1434 429.169 2.99197
1435 425.52 2.99074
1436 421.79 2.98947
1437 417.978 2.98817
1438 414.087 2.98685
1439 410.118 2.98549
1440 406.071 2.98411
1441 401.948 2.98269
1442 397.75 2.98125
1443 393.479 2.97977
1444 389.135 2.97827
1445 384.72 2.97674
1446 380.236 2.97517
1447 375.683 2.97358
1448 371.064 2.97196
1449 366.379 2.97031
1450 361.631 2.96864
1451 356.821 2.96693
1452 351.95 2.96519
1453 347.02 2.96343
1454 342.033 2.96164
1455 336.991 2.95982
1456 331.895 2.95797
1457 326.748 2.9561
1458 321.55 2.95419
1459 316.305 2.95226
1460 311.014 2.95031
1461 305.679 2.94832
1462 300.303 2.94631
1463 294.886 2.94427
1464 289.433 2.9422
1465 283.944 2.94011
1466 278.422 2.93799
1467 272.87 2.93585
1468 267.29 2.93368
1469 261.683 2.93148
1470 256.054 2.92926
1471 250.404 2.92701
1472 244.736 2.92474
1473 239.052 2.92245
1474 233.356 2.92012
1475 227.65 2.91778
1476 221.937 2.91541
1477 216.22 2.91301
1478 210.501 2.91059
1479 204.784 2.90815
1480 199.072 2.90569
1481 193.368 2.9032
1482 187.675 2.90069
1483 181.996 2.89816
1484 176.335 2.8956
1485 170.694 2.89302
1486 165.078 2.89043
1487 159.489 2.8878
1488 153.932 2.88516
1489 148.409 2.8825
1490 142.924 2.87982
1491 137.481 2.87712
1492 132.084 2.87439
1493 126.736 2.87165
1494 121.442 2.86889
1495 116.204 2.86611
1496 111.027 2.86331
1497 105.915 2.8605
1498 100.871 2.85766
1499 95.9003 2.85481
1500 91.0063 2.85194
1501 86.1931 2.84906
1502 81.4649 2.84616
1503 76.8258 2.84324
1504 72.2799 2.84031
1505 67.8316 2.83736
1506 63.4849 2.8344
1507 59.2442 2.83142
1508 55.1137 2.82843
1509 51.0978 2.82543
1510 47.2006 2.82241
1511 43.4265 2.81938
1512 39.7798 2.81634
1513 36.2648 2.81329
1514 32.8858 2.81023
1515 29.6471 2.80716
1516 26.5529 2.80408
1517 23.6075 2.80099
1518 20.8151 2.79789
1519 18.1799 2.79478
1520 15.7061 2.79166
1521 13.3977 2.78854
1522 11.2589 2.78541
1523 9.29364 2.78227
1524 7.50585 2.77913
1525 5.89944 2.77599
1526 4.4782 2.77284
1527 3.24587 2.76968
1528 2.20606 2.76653
1529 1.36232 2.76337
1530 0.718072 2.76021
1531 0.276627 2.75704
1532 0.0411803 2.75388
1533 0.0147923 2.75072
1534 0.200385 2.74756
1535 0.600734 2.7444
1536 1.21846 2.74124
1537 2.056 2.73809
1538 3.11565 2.73494
1539 4.39949 2.73179
1540 5.90943 2.72865
1541 7.64714 2.72552
1542 9.61413 2.72239
1543 11.8116 2.71927
1544 14.2407 2.71615
1545 16.9021 2.71305
1546 19.7964 2.70996
1547 22.9239 2.70687
1548 26.2845 2.7038
1549 29.878 2.70074
1550 33.7038 2.69769
1551 37.7611 2.69466
1552 42.0487 2.69164
1553 46.5651 2.68864
1554 51.3086 2.68565
1555 56.2769 2.68268
1556 61.4677 2.67973
1557 66.8781 2.67679
1558 72.505 2.67388
1559 78.3449 2.67098
1560 84.3938 2.66811
1561 90.6476 2.66526
1562 97.1016 2.66243
1563 103.751 2.65963
1564 110.59 2.65685
1565 117.613 2.6541
1566 124.815 2.65137
1567 132.188 2.64868
1568 139.725 2.64601
1569 147.42 2.64337
1570 155.265 2.64075
1571 163.251 2.63817
1572 171.371 2.63563
1573 179.615 2.63311
1574 187.975 2.63063
1575 196.441 2.62818
1576 205.004 2.62577
1577 213.652 2.6234
1578 222.377 2.62106
1579 231.166 2.61876
1580 240.01 2.6165
1581 248.896 2.61428
1582 257.814 2.6121
1583 266.75 2.60996
1584 275.695 2.60786
1585 284.634 2.60581
1586 293.555 2.6038
1587 302.447 2.60183
1588 311.296 2.59991
1589 320.09 2.59804
1590 328.815 2.59621
1591 337.459 2.59443
1592 346.007 2.5927
1593 354.448 2.59102
1594 362.769 2.58939
1595 370.955 2.58781
1596 378.995 2.58628
1597 386.875 2.5848
1598 394.583 2.58337
1599 402.105 2.582
1600 409.43 2.58068
1601 416.546 2.57942
1602 423.44 2.57821
1603 430.101 2.57705
1604 436.517 2.57595
1605 442.678 2.57491
1606 448.572 2.57393
1607 454.19 2.573
1608 459.522 2.57213
1609 464.558 2.57131
1610 469.29 2.57056
1611 473.708 2.56986
1612 477.805 2.56923
1613 481.574 2.56865
1614 485.008 2.56813
1615 488.101 2.56767
1616 490.846 2.56727
1617 493.24 2.56694
1618 495.277 2.56666
1619 496.954 2.56644
1620 498.268 2.56628
1621 499.217 2.56619
1622 499.798 2.56615
1623 500.011 2.56618
1624 499.855 2.56627
1625 499.33 2.56641
1626 498.438 2.56662
1627 497.181 2.56689
1628 495.559 2.56722
1629 493.577 2.56761
1630 491.238 2.56806
1631 488.546 2.56856
1632 485.507 2.56913
1633 482.125 2.56976
1634 478.407 2.57045
1635 474.36 2.57119
1636 469.991 2.572
1637 465.307 2.57286
1638 460.317 2.57378
1639 455.031 2.57476
1640 449.456 2.57579
1641 443.603 2.57688
1642 437.483 2.57803
1643 431.105 2.57923
1644 424.481 2.58048
1645 417.623 2.58179
1646 410.54 2.58316
1647 403.247 2.58458
1648 395.754 2.58605
1649 388.074 2.58757
1650 380.22 2.58914
1651 372.204 2.59077
1652 364.039 2.59244
1653 355.738 2.59416
1654 347.315 2.59594
1655 338.782 2.59776
1656 330.152 2.59962
1657 321.439 2.60153
1658 312.655 2.60349
1659 303.814 2.6055
1660 294.927 2.60754
1661 286.009 2.60963
1662 277.072 2.61177
1663 268.128 2.61394
1664 259.189 2.61616
1665 250.268 2.61841
1666 241.376 2.6207
1667 232.525 2.62304
1668 223.727 2.62541
1669 214.992 2.62781
1670 206.331 2.63025
1671 197.754 2.63273
1672 189.273 2.63524
1673 180.896 2.63778
1674 172.633 2.64036
1675 164.493 2.64296
1676 156.486 2.6456
1677 148.619 2.64826
1678 140.9 2.65096
1679 133.338 2.65368
1680 125.939 2.65643
1681 118.711 2.6592
1682 111.66 2.662
1683 104.792 2.66482
1684 98.1133 2.66767
1685 91.6288 2.67054
1686 85.3439 2.67343
1687 79.2631 2.67634
1688 73.3908 2.67927
1689 67.7309 2.68222
1690 62.2869 2.68519
1691 57.0621 2.68817
1692 52.0593 2.69118
1693 47.281 2.69419
1694 42.7295 2.69722
1695 38.4066 2.70027
1696 34.3137 2.70333
1697 30.4522 2.7064
1698 26.8229 2.70948
1699 23.4264 2.71257
1700 20.263 2.71567
1701 17.3328 2.71879
1702 14.6355 2.72191
1703 12.1707 2.72503
1704 9.93758 2.72817
1705 7.93516 2.73131
1706 6.16222 2.73445
1707 4.6173 2.7376
1708 3.29875 2.74076
1709 2.2047 2.74391
1710 1.33309 2.74707
1711 0.68166 2.75023
1712 0.247994 2.75339
1713 0.0294977 2.75656
1714 0.0234195 2.75972
1715 0.22686 2.76288
1716 0.636778 2.76604
1717 1.25 2.7692
1718 2.06323 2.77235
1719 3.07307 2.7755
1720 4.27598 2.77865
1721 5.66836 2.78179
1722 7.24649 2.78493
1723 9.00659 2.78806
1724 10.9448 2.79118
1725 13.0571 2.7943
1726 15.3396 2.79741
1727 17.7883 2.80051
1728 20.3989 2.8036
1729 23.1673 2.80669
1730 26.0894 2.80976
1731 29.161 2.81282
1732 32.3777 2.81588
1733 35.7354 2.81892
1734 39.2297 2.82195
1735 42.8564 2.82496
1736 46.6111 2.82797
1737 50.4896 2.83096
1738 54.4876 2.83394
1739 58.6007 2.8369
1740 62.8247 2.83985
1741 67.1553 2.84279
1742 71.5882 2.84571
1743 76.1194 2.84861
1744 80.7444 2.8515
1745 85.4592 2.85437
1746 90.2595 2.85722
1747 95.1414 2.86006
1748 100.101 2.86288
1749 105.133 2.86568
1750 110.235 2.86846
1751 115.402 2.87123
1752 120.631 2.87397
1753 125.917 2.8767
1754 131.257 2.8794
1755 136.647 2.88209
1756 142.083 2.88475
1757 147.561 2.8874
1758 153.078 2.89002
1759 158.631 2.89263
1760 164.215 2.89521
1761 169.827 2.89776
1762 175.464 2.9003
1763 181.123 2.90282
1764 186.799 2.90531
1765 192.49 2.90778
1766 198.193 2.91022
1767 203.904 2.91264
1768 209.62 2.91504
1769 215.339 2.91741
1770 221.057 2.91976
1771 226.771 2.92209
1772 232.478 2.92439
1773 238.176 2.92667
1774 243.861 2.92892
1775 249.532 2.93114
1776 255.185 2.93334
1777 260.818 2.93552
1778 266.428 2.93766
1779 272.012 2.93979
1780 277.569 2.94188
1781 283.095 2.94395
1782 288.59 2.946
1783 294.049 2.94801
1784 299.471 2.95
1785 304.854 2.95196
1786 310.195 2.9539
1787 315.493 2.9558
1788 320.745 2.95768
1789 325.95 2.95954
1790 331.105 2.96136
1791 336.209 2.96316
1792 341.26 2.96492
1793 346.255 2.96666
1794 351.194 2.96837
1795 356.074 2.97006
1796 360.894 2.97171
1797 365.652 2.97333
1798 370.346 2.97493
1799 374.976 2.9765
1800 379.539 2.97804
1801 384.034 2.97954
1802 388.459 2.98102
1803 392.814 2.98247
1804 397.097 2.98389
1805 401.306 2.98528
1806 405.441 2.98664
1807 409.499 2.98797
1808 413.481 2.98927
1809 417.384 2.99054
1810 421.208 2.99178
1811 424.951 2.99299
1812 428.613 2.99417
1813 432.192 2.99532
1814 435.687 2.99644
1815 439.098 2.99753
1816 442.424 2.99859
1817 445.663 2.99961
1818 448.816 3.00061
1819 451.88 3.00158
1820 454.855 3.00251
1821 457.741 3.00342
1822 460.536 3.00429
1823 463.241 3.00513
1824 465.853 3.00594
1825 468.374 3.00672
1826 470.801 3.00747
1827 473.135 3.00819
1828 475.375 3.00887
1829 477.52 3.00953
1830 479.569 3.01015
1831 481.523 3.01074
1832 483.381 3.0113
1833 485.143 3.01183
1834 486.807 3.01233
1835 488.374 3.0128
1836 489.843 3.01323
1837 491.214 3.01364
1838 492.487 3.01401
1839 493.661 3.01435
1840 494.736 3.01466
1841 495.711 3.01493
1842 496.587 3.01518
1843 497.364 3.01539
1844 498.041 3.01558
1845 498.617 3.01573
1846 499.094 3.01585
1847 499.471 3.01593
1848 499.747 3.01599
1849 499.922 3.01601
1850 499.998 3.016
1851 499.973 3.01596
1852 499.847 3.01589
1853 499.621 3.01579
1854 499.295 3.01566
1855 498.868 3.01549
1856 498.342 3.01529
1857 497.715 3.01506
1858 496.988 3.0148
1859 496.162 3.01451
1860 495.236 3.01418
1861 494.21 3.01383
1862 493.086 3.01344
1863 491.863 3.01302
1864 490.541 3.01257
1865 489.12 3.01209
1866 487.602 3.01157
1867 485.987 3.01103
1868 484.274 3.01045
1869 482.464 3.00984
1870 480.558 3.0092
1871 478.556 3.00853
1872 476.459 3.00783
1873 474.266 3.0071
1874 471.979 3.00633
1875 469.599 3.00554
1876 467.125 3.00471
1877 464.558 3.00386
1878 461.899 3.00297
1879 459.149 3.00205
1880 456.309 3.0011
1881 453.378 3.00012
1882 450.358 2.9991
1883 447.25 2.99806
1884 444.054 2.99699
1885 440.771 2.99589
1886 437.403 2.99475
1887 433.95 2.99359
1888 430.412 2.99239
1889 426.791 2.99117
1890 423.089 2.98991
1891 419.305 2.98863
1892 415.442 2.98731
1893 411.499 2.98597
1894 407.479 2.98459
1895 403.382 2.98318
1896 399.21 2.98175
1897 394.964 2.98029
1898 390.645 2.97879
1899 386.255 2.97727
1900 381.794 2.97572
1901 377.265 2.97414
1902 372.669 2.97253
1903 368.006 2.97089
1904 363.28 2.96922
1905 358.491 2.96752
1906 353.641 2.9658
1907 348.731 2.96404
1908 343.764 2.96226
1909 338.74 2.96045
1910 333.663 2.95861
1911 328.533 2.95675
1912 323.353 2.95485
1913 318.124 2.95293
1914 312.849 2.95099
1915 307.529 2.94901
1916 302.166 2.94701
1917 296.764 2.94498
1918 291.323 2.94292
1919 285.846 2.94084
1920 280.335 2.93873
1921 274.793 2.93659
1922 269.222 2.93443
1923 263.625 2.93225
1924 258.003 2.93003
1925 252.36 2.92779
1926 246.698 2.92553
1927 241.019 2.92324
1928 235.327 2.92093
1929 229.624 2.91859
1930 223.913 2.91623
1931 218.197 2.91384
1932 212.479 2.91143
1933 206.761 2.909
1934 201.047 2.90654
1935 195.34 2.90406
1936 189.642 2.90156
1937 183.958 2.89904
1938 178.29 2.89649
1939 172.642 2.89392
1940 167.017 2.89133
1941 161.418 2.88871
1942 155.85 2.88608
1943 150.314 2.88342
1944 144.816 2.88075
1945 139.358 2.87805
1946 133.945 2.87534
1947 128.58 2.8726
1948 123.266 2.86985
1949 118.008 2.86707
1950 112.81 2.86428
1951 107.675 2.86147
1952 102.607 2.85864
1953 97.6107 2.8558
1954 92.6897 2.85294
1955 87.8481 2.85006
1956 83.09 2.84716
1957 78.4196 2.84425
1958 73.841 2.84132
1959 69.3585 2.83838
1960 64.9762 2.83542
1961 60.6983 2.83245
1962 56.5293 2.82947
1963 52.4732 2.82647
1964 48.5345 2.82346
1965 44.7174 2.82043
1966 41.0261 2.8174
1967 37.4651 2.81435
1968 34.0386 2.81129
1969 30.7509 2.80822
1970 27.6062 2.80514
1971 24.6089 2.80206
1972 21.7631 2.79896
1973 19.0731 2.79585
1974 16.543 2.79274
1975 14.177 2.78962
1976 11.9791 2.78649
1977 9.95333 2.78336
1978 8.10372 2.78022
1979 6.43416 2.77707
1980 4.94847 2.77393
1981 3.6504 2.77077
1982 2.54362 2.76762
1983 1.63168 2.76446
1984 0.918072 2.7613
1985 0.406132 2.75814
1986 0.0991009 2.75498
1987 8.51587e-05 2.75181
1988 0.112056 2.74865
1989 0.437841 2.74549
1990 0.980113 2.74233
1991 1.74138 2.73918
1992 2.72398 2.73603
1993 3.93008 2.73288
1994 5.36163 2.72974
1995 7.0204 2.7266
1996 8.90796 2.72347
1997 11.0256 2.72034
1998 13.3745 2.71723
1999 15.9555 2.71412
2000 18.7693 2.71102
2001 21.8161 2.70794
2002 25.0961 2.70486
2003 28.6091 2.7018
2004 32.3547 2.69874
2005 36.332 2.69571
2006 40.5401 2.69268
2007 44.9776 2.68967
2008 49.6428 2.68668
2009 54.5336 2.6837
2010 59.6478 2.68074
2011 64.9826 2.6778
2012 70.535 2.67488
2013 76.3017 2.67198
2014 82.2788 2.6691
2015 88.4622 2.66624
2016 94.8476 2.66341
2017 101.43 2.6606
2018 108.204 2.65781
2019 115.164 2.65505
2020 122.305 2.65231
2021 129.619 2.64961
2022 137.1 2.64693
2023 144.742 2.64427
2024 152.536 2.64165
2025 160.474 2.63906
2026 168.549 2.6365
2027 176.751 2.63398
2028 185.072 2.63149
2029 193.502 2.62903
2030 202.033 2.6266
2031 210.653 2.62422
2032 219.352 2.62186
2033 228.12 2.61955
2034 236.947 2.61728
2035 245.819 2.61504
2036 254.727 2.61285
2037 263.659 2.61069
2038 272.602 2.60858
2039 281.544 2.60651
2040 290.473 2.60449
2041 299.377 2.60251
2042 308.242 2.60057
2043 317.056 2.59868
2044 325.807 2.59684
2045 334.48 2.59504
2046 343.063 2.5933
2047 351.543 2.5916
2048 359.906 2.58995
2049 368.14 2.58835
2050 376.232 2.5868
2051 384.169 2.58531
2052 391.938 2.58386
2053 399.526 2.58247
2054 406.921 2.58113
2055 414.11 2.57985
2056 421.082 2.57862
2057 427.825 2.57745
2058 434.327 2.57633
2059 440.577 2.57527
2060 446.565 2.57426
2061 452.28 2.57331
2062 457.712 2.57242
2063 462.851 2.57159
2064 467.689 2.57081
2065 472.216 2.5701
2066 476.425 2.56944
2067 480.309 2.56884
2068 483.859 2.5683
2069 487.07 2.56782
2070 489.937 2.5674
2071 492.452 2.56705
2072 494.613 2.56675
2073 496.415 2.56651
2074 497.855 2.56633
2075 498.93 2.56622
2076 499.639 2.56616
2077 499.979 2.56616
2078 499.951 2.56623
2079 499.553 2.56636
2080 498.788 2.56654
2081 497.657 2.56679
2082 496.161 2.5671
2083 494.303 2.56747
2084 492.087 2.56789
2085 489.517 2.56838
2086 486.597 2.56893
2087 483.333 2.56954
2088 479.731 2.5702
2089 475.796 2.57093
2090 471.538 2.57171
2091 466.962 2.57255
2092 462.077 2.57345
2093 456.892 2.57441
2094 451.416 2.57543
2095 445.658 2.5765
2096 439.629 2.57762
2097 433.339 2.57881
2098 426.799 2.58004
2099 420.02 2.58134
2100 413.014 2.58268
2101 405.792 2.58408
2102 398.366 2.58553
2103 390.75 2.58704
2104 382.954 2.58859
2105 374.993 2.5902
2106 366.878 2.59186
2107 358.623 2.59356
2108 350.241 2.59532
2109 341.744 2.59712
2110 333.146 2.59897
2111 324.46 2.60087
2112 315.699 2.60281
2113 306.876 2.6048
2114 298.004 2.60683
2115 289.096 2.60891
2116 280.164 2.61102
2117 271.221 2.61318
2118 262.279 2.61539
2119 253.35 2.61763
2120 244.447 2.61991
2121 235.581 2.62223
2122 226.763 2.62458
2123 218.004 2.62697
2124 209.316 2.6294
2125 200.71 2.63187
2126 192.194 2.63437
2127 183.78 2.6369
2128 175.477 2.63946
2129 167.293 2.64206
2130 159.239 2.64468
2131 151.323 2.64734
2132 143.552 2.65002
2133 135.935 2.65273
2134 128.479 2.65547
2135 121.191 2.65824
2136 114.078 2.66103
2137 107.146 2.66385
2138 100.401 2.66668
2139 93.8487 2.66955
2140 87.4943 2.67243
2141 81.3424 2.67533
2142 75.3975 2.67826
2143 69.6637 2.6812
2144 64.1447 2.68416
2145 58.8438 2.68714
2146 53.7639 2.69014
2147 48.9077 2.69315
2148 44.2776 2.69617
2149 39.8754 2.69921
2150 35.7029 2.70227
2151 31.7612 2.70533
2152 28.0515 2.70841
2153 24.5745 2.7115
2154 21.3305 2.7146
2155 18.3196 2.71771
2156 15.5419 2.72083
2157 12.9968 2.72395
2158 10.6836 2.72708
2159 8.60155 2.73022
2160 6.74941 2.73336
2161 5.12582 2.73651
2162 3.7292 2.73966
2163 2.55774 2.74282
2164 1.60946 2.74598
2165 0.882158 2.74914
2166 0.373478 2.7523
2167 0.0808817 2.75546
2168 0.00167258 2.75863
2169 0.133001 2.76179
2170 0.471874 2.76495
2171 1.01516 2.7681
2172 1.75962 2.77126
2173 2.70186 2.77441
2174 3.83841 2.77756
2175 5.16569 2.7807
2176 6.68001 2.78384
2177 8.37763 2.78698
2178 10.2547 2.7901
2179 12.3073 2.79322
2180 14.5314 2.79633
2181 16.923 2.79944
2182 19.4781 2.80253
2183 22.1924 2.80562
2184 25.0619 2.8087
2185 28.0822 2.81176
2186 31.2492 2.81482
2187 34.5587 2.81787
2188 38.0062 2.8209
2189 41.5876 2.82392
2190 45.2986 2.82693
2191 49.1347 2.82993
2192 53.0919 2.83291
2193 57.1656 2.83588
2194 61.3518 2.83883
2195 65.646 2.84177
2196 70.0441 2.8447
2197 74.5417 2.84761
2198 79.1347 2.8505
2199 83.819 2.85338
2200 88.5902 2.85624
2201 93.4443 2.85908
2202 98.3773 2.86191
2203 103.385 2.86471
2204 108.463 2.8675
2205 113.608 2.87027
2206 118.816 2.87303
2207 124.083 2.87576
2208 129.405 2.87847
2209 134.778 2.88116
2210 140.198 2.88384
2211 145.662 2.88649
2212 151.167 2.88912
2213 156.707 2.89173
2214 162.281 2.89432
2215 167.884 2.89688
